Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Day_of_Month,Month
22,17.1,36.7,0.0,9.0,7.6,3,48.0,4,6,15.0,30.0,44.0,13.0,1013.1,1009.9,7.0,6.0,22.4,34.8,0,0,15,2.0
17,14.7,20.7,21.0,6.959999999999999,6.68,6,48.0,14,6,7.0,24.0,95.0,77.0,1017.82,1016.9200000000001,8.0,8.0,16.1,19.7,1,0,25,2.0
34,16.8,37.6,0.0,7.160000000000001,11.72,1,37.0,13,1,2.0,20.0,57.0,21.0,1015.4,1010.5,0.8,1.8,25.2,35.8,0,0,23,12.0
6,15.4,29.3,0.0,7.5,8.76,9,46.0,10,9,26.0,26.0,60.0,33.0,1009.2,1007.7,1.6,3.2,21.1,28.4,0,0,20,1.0
5,-2.7,9.4,0.6,3.8,7.4399999999999995,15,30.0,15,15,13.0,19.0,92.0,72.0,1025.9,1024.5,2.0,8.0,5.2,8.8,0,0,30,8.0
13,17.3,29.0,0.0,5.8,9.7,7,30.0,10,6,9.0,17.0,67.0,54.0,1015.9,1012.3,2.0,2.0,24.3,28.3,0,0,25,7.0
37,11.3,20.4,1.2,0.8,7.5,10,26.0,14,10,15.0,15.0,92.0,59.0,1025.0,1024.0,2.0,3.0,11.6,19.1,1,0,12,6.0
20,11.1,29.0,0.0,12.0,13.3,12,31.0,10,14,13.0,11.0,42.0,20.0,1017.2,1014.5,0.0,0.0,17.2,25.7,0,0,30,1.0
26,11.9,22.6,0.0,6.44,9.279999999999998,10,39.0,14,0,6.0,19.0,63.0,58.0,1018.5,1016.1,3.6,3.6,18.6,21.0,0,1,3,11.0
17,15.2,20.7,2.6,6.959999999999999,6.68,10,43.0,10,9,17.0,20.0,84.0,57.0,1020.8799999999999,1019.2,8.0,8.0,16.4,20.3,1,0,22,3.0
24,2.5,18.2,0.0,1.9599999999999997,5.92,13,20.8,3,9,0.0,0.0,69.0,47.0,1027.22,1023.9799999999999,1.0,1.0,6.9,17.0,0,0,5,7.0
38,12.5,22.2,0.0,4.8,10.1,14,28.0,12,0,9.0,19.0,63.0,61.0,1012.6,1007.7,1.0,1.0,18.2,20.9,0,1,24,9.0
30,15.7,26.1,18.6,6.959999999999999,6.68,2,35.0,11,0,6.0,11.0,96.0,62.0,1018.4599999999998,1016.4599999999998,6.4,4.6,20.9,24.9,1,0,14,2.0
48,17.8,37.6,0.0,7.32,8.76,4,39.0,1,6,17.0,20.0,22.0,4.0,1025.3,1021.7,1.6,3.0,25.9,37.2,0,0,9,10.0
10,19.8,36.5,0.0,10.2,12.8,7,30.0,7,15,20.0,6.0,22.0,15.0,1020.9,1017.9,0.0,1.0,27.8,34.5,0,0,11,11.0
36,19.2,36.1,1.2,6.959999999999999,6.68,4,35.0,14,12,7.0,6.0,74.0,23.0,1014.8399999999999,1010.6,2.0,1.4,22.0,34.9,1,0,13,2.0
33,5.6,13.3,1.2,1.0,4.1,9,26.0,9,0,11.0,15.0,97.0,72.0,1030.3,1028.5,8.0,7.0,10.3,12.2,1,0,14,6.0
33,9.9,14.6,3.2,2.0,5.34,13,78.0,7,15,35.0,30.0,80.0,77.0,994.9,994.5,7.0,8.0,13.4,11.9,1,1,22,7.0
20,6.7,21.1,0.0,5.720000000000001,4.62,8,26.0,10,11,15.0,13.0,75.0,36.0,1025.1,1020.6,2.0,1.4,11.1,20.2,0,0,22,4.0
48,23.8,34.9,0.4,13.2,9.12,10,67.0,5,10,17.0,13.0,38.0,36.0,1007.7,1007.7,6.0,7.0,29.0,32.0,0,1,28,1.0
39,21.5,30.5,0.0,7.8,9.5,4,35.0,10,1,19.0,22.0,56.0,54.0,1008.4,1005.2,4.0,6.0,27.3,29.7,0,0,14,3.0
33,16.2,22.2,0.0,10.4,10.0,13,65.0,15,13,43.0,39.0,89.0,46.0,1009.1,1016.2,7.0,2.0,16.2,20.8,0,0,9,2.0
30,5.1,20.7,0.0,4.24,9.139999999999999,9,24.0,12,0,4.0,6.0,61.0,41.0,1021.6800000000001,1018.54,1.4,1.2,15.1,19.6,0,0,15,9.0
43,14.2,22.2,0.0,6.959999999999999,6.68,9,33.0,10,9,15.0,17.0,79.0,69.0,1019.0,1018.8,7.8,5.6,19.2,19.9,0,0,6,2.0
46,7.2,22.9,0.0,7.4,12.620000000000001,10,39.0,11,8,13.0,20.0,52.0,49.0,1020.5,1018.9,1.2,2.8,19.1,20.0,0,0,4,1.0
10,8.4,19.3,0.0,13.0,9.940000000000001,11,54.0,11,12,26.0,22.0,46.0,22.0,1021.4,1019.8,1.0,0.0,10.8,18.2,0,0,14,10.0
7,12.3,25.7,0.0,6.2,10.7,1,22.0,13,4,4.0,9.0,58.0,51.0,1022.8,1017.8,1.0,1.0,20.5,24.3,0,0,23,9.0
21,23.6,35.3,0.0,11.0,4.8,2,54.0,3,7,22.0,9.0,40.0,23.0,1014.6,1011.7,7.0,3.0,27.2,34.9,0,0,28,11.0
32,12.0,18.1,19.6,3.4,1.5,7,74.0,3,7,15.0,33.0,91.0,89.0,1006.4,1003.3,7.0,8.0,14.2,16.3,1,1,17,5.0
3,4.8,27.5,0.0,6.6,11.1,0,37.0,1,2,22.0,13.0,28.0,14.0,1021.9,1015.7,2.2,2.4,18.1,26.2,0,0,21,9.0
40,0.5,11.1,0.0,2.48,7.220000000000001,14,46.0,5,8,19.0,20.0,56.0,69.0,1016.2,1015.8,3.8,6.4,8.2,6.3,0,1,31,8.0
40,1.0,20.0,0.0,5.640000000000001,8.620000000000001,1,39.0,3,3,7.0,17.0,66.0,29.0,1014.9,1010.3,2.2,3.0,12.1,19.4,0,1,21,9.0
17,14.1,24.4,0.0,6.08,8.24,6,37.0,7,7,19.0,15.0,67.0,55.0,1016.8800000000001,1015.0600000000001,5.8,4.6,18.1,23.7,0,0,31,12.0
14,21.2,29.4,0.0,6.959999999999999,6.68,4,30.0,3,5,0.0,26.0,58.0,59.0,1014.6,1011.0,4.6,3.4,27.2,28.5,0,0,4,3.0
31,20.0,27.7,0.0,9.2,2.7,12,37.0,9,8,11.0,13.0,57.0,53.0,1010.4,1009.0,6.0,7.0,24.6,26.7,0,0,1,1.0
1,10.1,15.4,6.4,2.6,2.8,13,41.8,8,13,9.0,15.0,90.0,81.0,1006.0,1007.5,8.0,8.0,11.0,10.7,1,1,14,7.0
32,21.3,38.7,0.0,13.6,11.5,0,80.0,0,1,41.0,35.0,44.0,17.0,1014.5,1012.3,1.0,0.0,26.4,37.8,0,0,27,2.0
11,19.8,22.6,0.0,7.4799999999999995,4.4799999999999995,11,57.0,12,12,26.0,15.0,72.0,86.0,1014.7,1013.7,5.8,8.0,21.3,20.3,0,0,27,11.0
11,7.5,22.6,0.0,2.6,9.9,0,19.0,13,4,9.0,13.0,52.0,42.0,1013.6,1010.7,3.0,2.0,17.3,21.5,0,0,16,5.0
44,14.5,20.5,9.8,0.6,3.2,11,48.0,12,11,9.0,26.0,100.0,51.0,1011.3,1012.4,7.0,7.0,14.7,20.0,1,0,2,1.0
23,0.0,11.7,0.0,3.3599999999999994,4.92,11,24.0,12,5,9.0,9.0,28.0,58.0,1019.8400000000001,1016.0599999999998,5.4,7.0,5.2,7.8,0,0,20,9.0
24,5.4,21.5,0.0,2.92,10.2,13,36.2,7,9,2.0,8.6,73.0,52.4,1024.8200000000002,1016.3,1.0,0.8,11.4,17.200000000000003,0,0,31,7.0
30,3.8,18.5,0.0,2.7199999999999998,7.0,2,24.0,5,8,4.0,6.0,58.0,33.0,1024.66,1021.72,2.6,3.0,12.6,17.7,0,0,28,8.0
18,21.1,29.3,0.0,13.2,8.9,3,76.0,6,9,30.0,20.0,51.0,51.0,1004.9,1003.6,7.0,3.0,25.6,26.9,0,0,1,12.0
4,18.6,20.8,0.2,6.959999999999999,6.68,13,37.0,8,15,9.0,15.0,76.0,93.0,1016.8,1016.1,6.4,7.6,19.9,16.9,0,1,24,3.0
7,21.9,26.2,36.2,6.6,0.2,10,15.0,8,10,2.0,6.0,90.0,85.0,1014.8,1011.9,8.0,8.0,24.8,24.9,1,1,25,12.0
11,16.0,21.7,0.0,3.16,3.84,13,42.6,3,9,19.6,21.2,66.0,71.0,1014.7,1013.0200000000001,3.2,5.6,19.7,19.4,0,0,25,9.0
44,12.2,18.5,0.4,1.2,5.7,6,33.0,3,7,9.0,9.0,97.0,61.0,1019.7,1018.7,3.0,7.0,12.7,16.9,0,0,15,7.0
33,8.4,18.0,0.6,2.6,5.0,14,46.0,6,14,20.0,22.0,71.0,75.0,1016.8,1015.2,2.0,4.2,13.4,17.7,0,1,20,4.0
37,10.1,15.9,0.0,0.4,8.6,15,63.0,15,12,28.0,26.0,47.0,25.0,1014.7,1016.7,5.0,2.0,13.4,14.8,0,0,1,6.0
18,8.2,16.5,1.4,4.6,8.2,11,52.0,12,8,30.0,20.0,67.0,52.0,1018.8,1020.8,6.0,6.0,11.1,14.3,1,0,3,10.0
0,19.5,42.5,0.0,8.2,12.2,9,41.0,6,15,4.0,9.0,21.0,9.0,1012.3,1009.8,0.2,2.0,29.0,41.3,0,0,11,2.0
24,13.4,18.8,1.8,2.36,2.58,13,27.8,12,9,9.0,7.4,96.0,69.4,1016.8399999999999,1015.5400000000002,7.0,6.8,15.2,17.080000000000002,1,0,14,6.0
22,7.1,32.4,0.0,6.6,13.7,14,39.0,0,12,17.0,20.0,43.0,23.0,1014.9,1010.0,5.0,3.0,17.9,30.7,0,0,29,11.0
2,10.8,29.0,0.0,2.88,7.0,3,30.0,9,4,9.0,11.0,76.0,43.0,1023.9,1018.7,2.0,1.6,17.0,27.4,0,0,22,10.0
24,21.0,29.4,0.0,6.959999999999999,6.68,13,37.0,4,4,2.0,22.0,73.0,63.0,1012.9200000000001,1009.6800000000001,2.0,6.0,23.8,27.0,0,0,7,3.0
29,10.9,17.5,6.4,2.58,6.0,15,56.0,15,15,17.0,37.0,71.0,65.0,1019.7,1019.2,5.0,7.0,13.7,15.0,1,1,3,8.0
7,14.8,21.5,4.4,1.8,1.2,4,20.0,3,4,0.0,6.0,98.0,93.0,1024.0,1020.5,8.0,8.0,16.4,18.5,1,0,11,7.0
38,6.0,17.4,0.0,1.8,9.5,7,22.0,6,8,17.0,13.0,68.0,61.0,1034.7,1032.0,1.0,1.0,10.1,16.2,0,0,14,6.0
6,3.5,14.6,9.6,2.8,6.659999999999999,11,46.0,12,8,17.0,20.0,79.0,61.0,1018.0,1018.7,3.8,8.0,9.8,12.6,1,0,2,9.0
1,10.3,17.6,2.2,4.6,6.8,13,35.2,7,15,22.0,7.0,67.0,55.0,1001.5,999.9,7.0,7.0,13.6,16.0,1,1,26,9.0
46,7.9,22.2,0.0,4.76,10.9,9,50.0,9,10,15.0,26.0,53.0,48.0,1026.6,1023.6,3.2,4.4,17.0,20.9,0,0,17,12.0
22,14.8,24.4,0.2,3.6,8.2,12,37.0,12,15,11.0,19.0,73.0,47.0,1022.7,1020.7,8.0,1.0,17.7,22.6,0,0,27,2.0
9,16.6,30.9,0.0,6.959999999999999,6.68,0,41.0,9,1,9.0,20.0,62.0,45.0,1021.4,1018.4,3.0,1.0,22.1,29.4,0,1,10,3.0
35,6.9,19.6,0.8,2.8,8.6,14,24.0,14,14,13.0,11.0,91.0,44.0,1011.7,1007.2,3.0,3.0,11.1,18.9,0,0,22,3.0
11,11.3,22.2,8.8,1.6,8.4,4,24.0,13,4,6.0,17.0,90.0,64.0,1025.9,1022.4,3.0,3.0,16.1,21.5,1,0,21,5.0
38,19.9,27.8,0.0,9.0,12.9,4,65.0,5,4,24.0,41.0,54.0,51.0,1022.4,1018.6,2.0,1.0,24.6,26.5,0,0,19,12.0
34,18.1,27.9,0.0,14.5,7.540000000000001,2,24.0,8,0,9.0,9.0,85.0,53.0,1018.7,1014.8,8.0,5.8,20.9,27.2,0,0,28,3.0
35,7.9,17.4,17.6,2.4,6.7,13,43.0,13,12,20.0,26.0,80.0,43.0,1023.1,1023.4,4.0,5.0,11.7,16.9,1,0,17,10.0
29,21.6,29.7,0.0,7.4799999999999995,11.8,12,48.0,8,11,24.0,31.0,59.0,44.0,1009.7,1008.1,3.0,3.0,25.4,27.1,0,0,9,1.0
18,12.9,24.1,0.0,9.4,8.4,15,48.0,13,13,22.0,17.0,55.0,32.0,1006.3,1005.0,8.0,7.0,15.9,20.9,0,0,31,12.0
23,9.2,16.8,1.8,9.520000000000001,5.88,9,39.0,12,8,15.0,17.0,94.0,82.0,1015.5799999999999,1013.74,6.4,4.6,11.8,13.0,1,1,4,12.0
40,10.0,29.4,0.0,6.959999999999999,6.68,14,39.0,13,14,6.0,19.0,79.0,25.0,1016.9,1012.7,2.2,3.4,15.2,28.4,0,0,22,3.0
7,13.9,20.4,0.2,4.0,0.1,10,19.0,12,15,6.0,6.0,83.0,79.0,1021.8,1019.0,8.0,8.0,16.2,19.6,0,1,27,4.0
29,9.1,19.0,4.2,1.48,7.6,12,20.0,3,9,0.0,8.4,95.0,69.8,1018.5,1016.4800000000001,1.0,4.2,12.1,16.02,1,0,7,7.0
10,5.5,19.8,0.0,1.6,5.12,0,22.0,9,15,7.0,9.0,71.0,46.0,1021.8,1017.7,6.0,5.0,11.4,18.7,0,0,16,6.0
4,16.6,24.1,0.0,6.959999999999999,6.68,0,28.0,11,0,11.0,9.0,60.0,48.0,1024.6,1020.6,4.0,3.0,17.9,23.2,0,0,7,2.0
42,0.8,19.0,0.0,2.0,8.440000000000001,13,22.0,1,15,11.0,13.0,80.0,48.0,1026.0,1023.5,3.6,5.4,8.8,17.6,0,0,11,5.0
16,23.0,31.0,72.6,8.559999999999999,12.02,6,43.0,7,7,13.0,22.0,92.0,69.4,1006.6,1003.2,8.0,5.6,26.0,25.619999999999997,1,1,24,1.0
1,17.3,30.6,1.0,3.2,7.6,13,38.2,4,12,6.0,7.0,60.0,58.0,1006.4,1001.9,6.0,5.0,23.4,25.9,0,1,6,11.0
26,14.0,21.0,0.0,2.2800000000000002,4.0200000000000005,5,24.0,11,2,7.0,13.0,77.0,70.0,1033.9,1031.6,5.4,6.8,17.3,19.7,0,0,3,9.0
33,13.5,23.2,0.0,8.2,5.2,14,83.0,7,13,44.0,41.0,46.0,63.0,994.6,998.9,5.0,7.0,21.7,17.8,0,0,22,1.0
48,17.5,34.5,0.0,12.0,11.6,11,31.0,2,11,13.0,9.0,64.0,23.0,1009.3,1007.1,0.0,0.0,20.5,31.4,0,0,18,3.0
43,9.5,23.5,0.0,6.28,12.64,11,31.0,3,10,0.0,15.0,61.0,50.0,1018.0,1016.7,5.0,4.6,19.0,21.9,0,0,17,1.0
7,18.9,26.6,7.0,4.6,10.3,2,33.0,1,1,15.0,17.0,63.0,55.0,1024.9,1023.3,5.0,4.0,24.0,25.6,1,0,7,11.0
8,18.0,27.3,6.4,5.4,6.5,9,57.0,11,9,26.0,35.0,89.0,54.0,1021.5,1018.7,6.0,4.0,19.6,25.7,1,1,6,9.0
4,9.1,20.9,0.0,5.5200000000000005,9.599999999999998,12,37.0,14,13,6.0,19.0,66.0,44.0,1016.7,1015.7,2.6,3.6,15.8,20.4,0,0,16,9.0
39,22.5,29.8,3.8,8.8,11.1,1,41.0,0,1,26.0,31.0,62.0,61.0,1014.7,1011.4,2.0,1.0,27.5,28.1,1,0,7,11.0
15,11.5,17.3,0.0,3.6,3.1,9,26.0,12,2,6.0,13.0,70.0,61.0,1022.2,1020.4,5.2,6.2,12.8,16.3,0,0,19,3.0
21,21.3,36.8,0.0,10.8,12.4,10,33.0,5,4,24.0,9.0,54.0,26.0,1013.6,1009.1,1.0,5.0,25.4,34.6,0,0,6,1.0
11,13.5,19.3,2.2,2.2,3.9200000000000004,15,35.0,12,9,11.0,13.0,90.0,65.0,1024.2,1021.7,8.0,8.0,14.6,18.6,1,1,19,9.0
39,10.2,26.7,0.0,6.6,10.3,2,43.0,10,4,9.0,20.0,48.0,43.0,1020.0,1016.8,0.0,1.0,21.2,25.6,0,0,3,7.0
3,17.6,36.1,0.0,13.8,12.8,2,39.0,2,0,7.0,15.0,21.0,19.0,1013.5,1009.3,1.0,1.0,28.1,34.5,0,0,8,2.0
20,6.5,24.3,0.0,10.4,12.020000000000001,11,39.0,8,11,19.0,13.0,49.0,19.0,1024.6,1022.5,3.0,2.0,13.1,21.7,0,0,2,12.0
1,12.9,21.5,0.0,4.0,4.1,13,38.6,12,9,15.0,10.0,72.0,70.2,1023.5,1022.8,7.0,7.6,17.6,20.82,0,0,25,2.0
10,1.5,15.7,0.0,4.0,4.340000000000001,15,28.0,14,15,7.0,13.0,45.0,34.0,1021.5,1017.1,1.0,2.0,10.2,14.5,0,0,21,8.0
0,10.6,22.2,0.0,5.359999999999999,11.4,2,28.0,4,15,13.0,9.0,42.0,31.0,1021.5,1018.6,4.6,3.2,16.0,21.8,0,0,3,10.0
2,19.8,36.8,0.0,6.92,9.9,3,33.0,8,4,4.0,15.0,41.0,15.0,1022.0,1016.7,0.6,2.8,26.0,35.1,0,0,30,12.0
46,5.0,22.7,0.0,3.12,9.639999999999999,1,30.0,4,6,15.0,4.0,61.0,37.0,1025.5,1021.7,1.8,3.6,14.0,22.0,0,0,28,9.0
32,14.0,21.7,0.0,3.4,5.8,12,35.0,11,12,7.0,20.0,67.0,45.0,1017.5,1016.3,7.0,2.0,17.8,21.2,0,0,4,10.0
2,12.2,30.6,0.0,6.959999999999999,6.68,9,22.0,3,1,0.0,6.0,59.0,22.0,1022.6,1019.4,1.0,1.2,16.6,29.5,0,0,1,4.0
21,15.6,30.8,1.0,34.2,11.5,12,37.0,2,11,13.0,20.0,50.0,21.0,1016.9,1014.5,0.0,1.0,21.1,30.3,0,0,17,3.0
45,17.0,27.8,0.0,3.4,7.859999999999999,0,35.0,4,2,15.0,24.0,75.0,61.0,1014.4,1010.5,7.0,8.0,21.7,25.3,0,0,15,11.0
22,7.9,16.0,2.2,1.2,1.5,11,33.0,7,11,7.0,22.0,90.0,90.0,1023.1,1021.7,8.0,7.0,11.6,13.8,1,0,17,5.0
35,14.7,17.9,1.4,3.8,0.1,2,46.0,10,8,24.0,30.0,80.0,93.0,1021.8,1015.9,6.0,8.0,16.3,16.9,1,0,8,3.0
35,5.3,14.5,0.6,2.7,8.9,14,63.0,7,7,31.0,48.0,53.0,44.0,1005.8,1004.7,7.0,8.0,10.6,13.7,0,0,24,8.0
43,12.4,22.0,0.0,5.5600000000000005,6.9,10,39.0,0,10,15.0,22.0,62.0,62.0,1011.0,1007.6,4.8,4.0,19.6,20.0,0,0,22,12.0
42,11.4,26.0,0.0,5.8,10.9,4,31.0,0,5,20.0,13.0,64.0,41.0,1018.5,1014.2,7.0,1.0,15.5,24.4,0,0,7,11.0
31,20.8,26.4,0.0,3.8,2.0,14,20.0,10,14,7.0,13.0,85.0,73.0,1014.6,1013.5,7.0,6.0,22.7,24.1,0,0,16,4.0
1,16.5,24.6,4.4,3.0,5.5,13,40.4,6,15,15.0,24.0,77.0,76.0,1006.5,1004.1,6.0,7.0,18.8,20.0,1,1,5,5.0
15,8.9,17.6,0.4,6.0,5.4,7,37.0,12,2,13.0,9.0,45.0,37.0,1012.3,1011.7,6.0,7.0,14.3,16.9,0,0,19,12.0
33,5.8,12.3,0.4,0.6,1.0,13,22.0,9,13,2.0,9.0,87.0,62.0,1033.2,1032.6,7.0,7.0,8.2,11.2,0,0,13,6.0
46,15.8,24.9,9.6,6.959999999999999,6.68,10,39.0,2,8,15.0,24.0,95.0,58.0,1022.3,1020.8,6.0,2.8,18.2,23.2,1,0,27,3.0
9,15.38,28.68,0.0,13.0,11.180000000000001,13,43.2,3,9,18.2,16.8,28.0,13.0,1015.3800000000001,1011.6,2.0,3.8,22.4,34.6,0,0,21,1.0
0,18.9,26.9,0.0,8.52,13.3,12,41.0,6,15,6.0,24.0,61.0,41.0,1011.1,1010.4,3.4,2.8,23.3,25.2,0,0,16,1.0
44,13.0,26.1,0.0,4.0,8.3,13,30.4,11,12,4.0,13.0,74.0,46.0,1008.8,1005.4,7.0,7.0,16.0,25.0,0,0,1,12.0
26,10.0,20.7,0.0,4.28,5.720000000000001,14,24.0,14,13,7.0,4.0,59.0,48.0,1017.7,1014.2,3.0,2.8,14.4,19.5,0,0,9,5.0
44,10.0,18.1,0.0,2.8,7.8,5,52.0,5,5,7.0,22.0,64.0,51.0,1019.9,1016.8,6.0,4.0,12.8,17.3,0,0,23,6.0
32,11.6,22.2,0.0,6.0,5.3,13,37.0,15,13,24.0,22.0,54.0,55.0,1017.8,1017.7,7.0,7.0,20.1,21.3,0,0,25,10.0
47,13.7,19.6,2.8,4.4399999999999995,4.02,11,30.0,8,9,24.0,15.0,79.0,68.0,1022.6,1021.0,7.0,6.0,16.1,19.0,1,0,28,10.0
37,21.0,26.0,0.0,8.0,13.2,1,43.0,0,1,19.0,24.0,73.0,63.0,1016.5,1015.4,6.0,3.0,23.5,25.4,0,0,7,12.0
46,5.8,21.4,0.0,4.8,6.4,8,44.0,9,10,22.0,24.0,51.0,54.0,1024.5,1021.7,4.0,3.8,16.5,18.4,0,0,8,12.0
38,14.1,24.7,0.0,7.6,11.2,14,54.0,15,14,9.0,43.0,39.0,12.0,1005.7,1003.0,0.0,1.0,18.1,23.8,0,0,19,9.0
36,17.1,27.7,0.4,6.959999999999999,6.68,11,37.0,11,11,6.0,24.0,73.0,63.0,1016.0800000000002,1012.9799999999999,4.6,5.6,23.9,26.5,0,0,9,2.0
19,6.6,16.5,0.0,1.2,6.1,3,39.0,3,3,20.0,17.0,79.0,59.0,1029.8,1027.1,1.0,7.0,9.3,15.6,0,0,12,7.0
4,1.6,17.1,0.2,2.2399999999999998,4.4399999999999995,3,26.0,7,3,15.0,13.0,100.0,58.0,1016.4,1011.0,6.2,2.2,6.6,16.5,0,0,24,6.0
32,7.0,19.1,0.0,2.2,7.8,8,39.0,1,8,11.0,26.0,75.0,39.0,1024.3,1021.1,3.0,1.0,12.1,18.1,0,0,27,5.0
4,17.8,27.9,1.2,5.720000000000001,7.18,10,30.0,12,10,11.0,13.0,93.0,52.0,1020.2,1017.5,7.4,3.6,19.2,26.7,1,1,16,3.0
46,17.2,29.1,3.8,6.959999999999999,6.68,10,33.0,9,12,15.0,17.0,75.0,47.0,1008.6,1008.2,5.8,5.0,20.6,27.2,1,0,15,2.0
35,5.8,13.6,0.4,3.2,7.4,14,65.0,13,14,15.0,35.0,79.0,52.0,1018.4,1014.5,2.0,7.0,9.7,12.8,0,1,12,5.0
20,10.5,31.3,0.0,3.8,8.0,14,31.0,2,6,6.0,13.0,57.0,19.0,1015.4,1011.6,1.0,8.0,17.7,29.5,0,0,14,3.0
21,12.5,15.1,40.2,0.6,0.1,14,26.0,7,7,15.0,9.0,94.0,84.0,1018.0,1016.1,8.0,8.0,13.5,14.2,1,0,14,7.0
0,20.9,37.6,0.0,7.0,12.8,15,30.0,8,15,4.0,15.0,49.0,28.0,1012.4,1010.4,2.8,4.6,25.7,36.2,0,0,31,1.0
42,3.7,25.1,0.0,8.0,13.1,1,28.0,4,4,20.0,11.0,40.0,13.0,1027.4,1022.8,0.0,0.0,14.4,23.6,0,0,5,11.0
12,8.6,25.5,0.0,4.2,7.3,7,44.0,4,7,6.0,20.0,73.0,60.0,1011.9,1008.3,0.6,1.2,15.8,21.3,0,0,14,10.0
45,5.9,23.9,3.6,11.2,10.5,1,33.0,6,1,11.0,19.0,69.0,40.0,1023.0,1017.6,0.0,1.0,16.6,23.0,1,0,28,9.0
5,6.5,19.0,0.0,6.959999999999999,6.68,6,61.0,3,6,31.0,43.0,82.0,56.0,1016.7,1013.4,8.0,8.0,12.2,18.0,0,0,5,5.0
11,13.8,26.0,0.0,4.6,10.2,1,35.0,11,4,6.0,26.0,68.0,58.0,1012.7,1010.4,0.0,1.0,20.2,25.6,0,0,6,3.0
39,14.4,23.0,0.0,8.0,11.1,11,54.0,11,8,26.0,17.0,30.0,22.0,1021.3,1017.5,5.0,1.0,17.9,22.7,0,0,28,7.0
20,11.3,32.7,0.0,15.0,13.1,13,33.0,1,13,11.0,11.0,47.0,15.0,1014.8,1011.9,1.0,5.0,21.7,30.2,0,0,28,11.0
18,10.9,15.1,34.6,1.6,0.1,15,30.0,12,11,19.0,15.0,76.0,67.0,1029.9,1029.4,7.0,7.0,11.9,14.2,1,0,28,5.0
15,6.2,12.2,0.8,1.4,0.0,8,44.0,0,8,2.0,22.0,92.0,95.0,1008.1,1005.6,8.0,8.0,9.6,11.7,0,1,25,6.0
2,2.3,17.9,0.0,2.0799999999999996,5.42,0,20.0,0,1,7.0,7.0,99.0,48.0,1032.0,1029.2,1.0,3.4,7.1,17.6,0,0,18,5.0
1,7.5,14.1,19.4,2.8,9.2,13,49.6,12,15,41.0,33.0,50.0,51.0,1013.5,1016.2,5.0,3.0,11.8,13.0,1,0,30,9.0
10,23.9,37.9,0.0,15.6,12.14,13,37.0,7,11,13.0,15.0,26.0,15.0,1014.0,1011.1,7.0,7.0,29.9,35.8,0,0,4,1.0
4,5.9,23.8,0.2,7.220000000000001,10.42,12,44.0,15,12,20.0,11.0,57.0,40.0,1019.1,1015.7,0.6,5.2,14.9,23.3,0,0,18,10.0
38,19.6,28.9,0.0,3.0,8.8,11,41.0,7,1,13.0,24.0,76.0,57.0,1017.3,1014.7,1.0,7.0,22.6,27.2,0,0,3,4.0
6,2.0,15.2,0.0,1.8,6.340000000000001,7,43.0,14,14,22.0,22.0,67.0,51.0,1016.6,1014.8,1.0,6.0,9.4,14.9,0,0,15,9.0
29,2.3,15.2,15.6,2.96,9.2,1,33.0,12,0,2.0,17.0,89.0,44.0,1024.1,1021.0,0.0,0.0,7.3,14.4,1,0,3,7.0
32,8.7,21.9,0.0,5.0,6.6,0,46.0,2,10,22.0,19.0,65.0,43.0,1022.0,1020.4,7.0,6.0,16.5,20.3,0,0,12,10.0
42,10.1,29.7,0.0,4.4,10.0,0,31.0,0,6,24.0,13.0,56.0,25.0,1021.6,1016.2,5.0,1.0,20.6,28.5,0,0,4,4.0
47,17.2,28.7,0.5599999999999999,5.92,7.58,7,69.0,7,6,33.0,13.0,32.0,73.0,1006.5,1001.1,4.0,1.0,26.4,20.6,0,0,1,11.0
1,16.6,20.5,0.0,4.4,5.2,13,38.6,9,9,26.0,20.0,61.0,62.0,1026.7,1025.4,8.0,7.0,17.8,18.8,0,0,22,3.0
11,9.2,21.6,0.0,3.4,3.4,15,20.0,14,0,7.0,13.0,88.0,68.0,1026.8,1023.5,7.0,7.0,14.1,19.3,0,0,5,6.0
45,16.9,31.1,4.4,4.4,8.2,4,37.0,7,3,15.0,7.0,81.0,48.0,1010.7,1007.0,1.0,3.0,21.7,30.6,1,0,15,3.0
30,9.9,18.6,0.2,6.36,6.68,10,35.0,11,11,17.0,11.0,53.0,50.0,1015.76,1013.9200000000001,3.4,5.2,15.6,18.1,0,0,29,8.0
12,13.8,23.8,10.8,1.4,5.4,11,30.0,8,11,7.0,19.0,100.0,87.0,1011.0,1010.9,7.8,7.8,16.5,19.7,1,0,4,12.0
28,9.9,34.2,0.0,7.4,13.2,4,50.0,4,9,15.0,7.0,63.0,19.0,1009.9,1008.7,0.0,0.0,21.6,32.9,0,0,15,1.0
46,14.2,27.9,0.0,6.959999999999999,6.68,9,48.0,9,8,19.0,22.0,68.0,51.0,1024.2,1020.4,5.6,3.4,20.1,25.4,0,0,7,3.0
42,17.7,33.9,3.8,5.4,10.1,6,39.0,4,6,15.0,19.0,60.0,34.0,1009.1,1004.2,3.0,7.0,24.0,31.7,1,0,1,12.0
